conversation_id,conversation_json,sarcasm,category,sentiment
161,"[{""speaker"": ""customer"", ""text"": ""Wow, the item is out of stock. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,product_quality,negative
4068,"[{""speaker"": ""customer"", ""text"": ""I appreciate the fast delivery. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,billing,positive
957,"[{""speaker"": ""customer"", ""text"": ""Amazing! the item is defective. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
3792,"[{""speaker"": ""customer"", ""text"": ""Impressed with handling my complaint. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,product_quality,positive
3235,"[{""speaker"": ""customer"", ""text"": ""the professional service exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,product_quality,positive
2870,"[{""speaker"": ""customer"", ""text"": ""I need help with the discount code doesn't work.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,general_query,negative
3778,"[{""speaker"": ""customer"", ""text"": ""the quick response was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,product_quality,positive
4434,"[{""speaker"": ""customer"", ""text"": ""helping me understand was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,technical_support,positive
4974,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,general_query,neutral
2962,"[{""speaker"": ""customer"", ""text"": ""I need help with my account is locked.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,technical_support,negative
2201,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with the item is defective.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,delivery_issue,negative
99,"[{""speaker"": ""customer"", ""text"": ""Sure, the product arrived broken. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,delivery_issue,negative
2558,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the product arrived broken?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,billing,negative
3184,"[{""speaker"": ""customer"", ""text"": ""Thank you for processing my refund. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,delivery_issue,positive
254,"[{""speaker"": ""customer"", ""text"": ""Oh great, the product doesn't work. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,delivery_issue,negative
3924,"[{""speaker"": ""customer"", ""text"": ""Great job on processing my refund. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,billing,positive
4200,"[{""speaker"": ""customer"", ""text"": ""Great job on processing my refund. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,technical_support,positive
1446,"[{""speaker"": ""customer"", ""text"": ""Excellent! the discount code doesn't work. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,product_quality,negative
1649,"[{""speaker"": ""customer"", ""text"": ""There's an issue with my order was delayed again. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,delivery_issue,negative
4683,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,general_query,neutral
4724,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,delivery_issue,neutral
3992,"[{""speaker"": ""customer"", ""text"": ""Really happy with handling my complaint. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,general_query,positive
1697,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the size is incorrect. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,delivery_issue,negative
3192,"[{""speaker"": ""customer"", ""text"": ""Impressed with the quick response. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,billing,positive
4500,"[{""speaker"": ""customer"", ""text"": ""Impressed with helping me track my order. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,product_quality,positive
1155,"[{""speaker"": ""customer"", ""text"": ""Wow, my account is locked. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,billing,negative
2256,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my order hasn't arrived?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
1683,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing I was charged twice. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,billing,negative
3171,"[{""speaker"": ""customer"", ""text"": ""Impressed with the clear communication. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,delivery_issue,positive
2057,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with my refund hasn't been processed.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,technical_support,negative
4091,"[{""speaker"": ""customer"", ""text"": ""I appreciate fixing the billing error. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,delivery_issue,positive
3109,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with fixing the billing error. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,product_quality,positive
4549,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,billing,neutral
3724,"[{""speaker"": ""customer"", ""text"": ""Impressed with processing my refund. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,delivery_issue,positive
2050,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my payment failed?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,billing,negative
4977,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,billing,neutral
3644,"[{""speaker"": ""customer"", ""text"": ""Really happy with resolving my issue. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,product_quality,positive
5420,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,billing,neutral
624,"[{""speaker"": ""customer"", ""text"": ""Amazing! my package is damaged. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,delivery_issue,negative
263,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! the item is defective. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,technical_support,negative
3370,"[{""speaker"": ""customer"", ""text"": ""helping me track my order was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,general_query,positive
4062,"[{""speaker"": ""customer"", ""text"": ""Really happy with the replacement item. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,general_query,positive
1803,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the shipping cost is too high?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,product_quality,negative
4737,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,technical_support,neutral
5489,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,billing,neutral
2386,"[{""speaker"": ""customer"", ""text"": ""I was charged twice. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,billing,negative
1960,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my package is damaged?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,billing,negative
2977,"[{""speaker"": ""customer"", ""text"": ""the product description was misleading. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,general_query,negative
489,"[{""speaker"": ""customer"", ""text"": ""Wow, the delivery address is wrong. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,product_quality,negative
1844,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the wrong item was delivered?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
1735,"[{""speaker"": ""customer"", ""text"": ""the item is defective. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
2912,"[{""speaker"": ""customer"", ""text"": ""the discount code doesn't work. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
3220,"[{""speaker"": ""customer"", ""text"": ""I appreciate helping me track my order. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,product_quality,positive
147,"[{""speaker"": ""customer"", ""text"": ""Oh great, I received an empty box. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,billing,negative
1987,"[{""speaker"": ""customer"", ""text"": ""the item is out of stock. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,delivery_issue,negative
1370,"[{""speaker"": ""customer"", ""text"": ""Amazing! the delivery address is wrong. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
2812,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the product arrived broken. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,product_quality,negative
660,"[{""speaker"": ""customer"", ""text"": ""Amazing! my payment failed. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,general_query,negative
1795,"[{""speaker"": ""customer"", ""text"": ""I have a problem with the shipping cost is too high. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,technical_support,negative
2512,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my package is damaged?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
3398,"[{""speaker"": ""customer"", ""text"": ""Thank you for fixing the billing error. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,technical_support,positive
4283,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the customer support. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,product_quality,positive
1148,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my package is damaged. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,general_query,negative
3273,"[{""speaker"": ""customer"", ""text"": ""The handling my complaint was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,general_query,positive
609,"[{""speaker"": ""customer"", ""text"": ""Amazing! the item is defective. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
3583,"[{""speaker"": ""customer"", ""text"": ""the fast delivery exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,billing,positive
1931,"[{""speaker"": ""customer"", ""text"": ""There's an issue with my order was cancelled without notice. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,general_query,negative
198,"[{""speaker"": ""customer"", ""text"": ""Amazing! the item is out of stock. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,product_quality,negative
2932,"[{""speaker"": ""customer"", ""text"": ""I need help with the delivery address is wrong.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,billing,negative
2328,"[{""speaker"": ""customer"", ""text"": ""I have a problem with my order was delayed again. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,product_quality,negative
4390,"[{""speaker"": ""customer"", ""text"": ""Impressed with fixing the billing error. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,technical_support,positive
767,"[{""speaker"": ""customer"", ""text"": ""Superb! my payment failed. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,technical_support,negative
4497,"[{""speaker"": ""customer"", ""text"": ""Really happy with resolving my issue. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,delivery_issue,positive
4219,"[{""speaker"": ""customer"", ""text"": ""Thank you for the replacement item. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,delivery_issue,positive
3256,"[{""speaker"": ""customer"", ""text"": ""Really happy with helping me understand. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,product_quality,positive
203,"[{""speaker"": ""customer"", ""text"": ""Excellent! the product arrived broken. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,delivery_issue,negative
3511,"[{""speaker"": ""customer"", ""text"": ""the clear communication was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,technical_support,positive
4932,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,delivery_issue,neutral
1734,"[{""speaker"": ""customer"", ""text"": ""I need help with my account is locked.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,billing,negative
2778,"[{""speaker"": ""customer"", ""text"": ""I was charged twice. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,general_query,negative
1708,"[{""speaker"": ""customer"", ""text"": ""my refund hasn't been processed. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,delivery_issue,negative
5173,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,delivery_issue,neutral
5250,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,technical_support,neutral
3475,"[{""speaker"": ""customer"", ""text"": ""I appreciate the professional service. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,technical_support,positive
855,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my order was cancelled without notice. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,billing,negative
4738,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,technical_support,neutral
4098,"[{""speaker"": ""customer"", ""text"": ""The the customer support was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,delivery_issue,positive
2161,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the item is out of stock?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,delivery_issue,negative
699,"[{""speaker"": ""customer"", ""text"": ""Superb! the product description was misleading. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,billing,negative
5441,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,delivery_issue,neutral
3000,"[{""speaker"": ""customer"", ""text"": ""my payment failed. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,general_query,negative
3697,"[{""speaker"": ""customer"", ""text"": ""Really happy with helping me track my order. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,billing,positive
1637,"[{""speaker"": ""customer"", ""text"": ""the product description was misleading. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,technical_support,negative
3458,"[{""speaker"": ""customer"", ""text"": ""Excellent service with handling my complaint. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,technical_support,positive
3582,"[{""speaker"": ""customer"", ""text"": ""The the fast delivery was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,technical_support,positive
1292,"[{""speaker"": ""customer"", ""text"": ""Lovely! my order hasn't arrived. This is why I shop here.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry for the trouble. Let me fix this for you.""}]",1,general_query,negative
4660,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,billing,neutral
1854,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the product description was misleading. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,billing,negative
5233,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,delivery_issue,neutral
3764,"[{""speaker"": ""customer"", ""text"": ""Really happy with the replacement item. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,product_quality,positive
3305,"[{""speaker"": ""customer"", ""text"": ""Really happy with the fast delivery. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,billing,positive
5403,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,general_query,neutral
3744,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the clear communication. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,delivery_issue,positive
3446,"[{""speaker"": ""customer"", ""text"": ""processing my refund was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,billing,positive
1999,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with I was charged twice.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,product_quality,negative
664,"[{""speaker"": ""customer"", ""text"": ""Lovely! the item is out of stock. This is why I shop here.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry for the trouble. Let me fix this for you.""}]",1,delivery_issue,negative
4780,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,general_query,neutral
3749,"[{""speaker"": ""customer"", ""text"": ""Thank you for the replacement item. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,delivery_issue,positive
4414,"[{""speaker"": ""customer"", ""text"": ""Impressed with helping me track my order. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,technical_support,positive
4745,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,product_quality,neutral
710,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the product arrived broken. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,general_query,negative
1283,"[{""speaker"": ""customer"", ""text"": ""Superb! the wrong item was delivered. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,billing,negative
5069,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,billing,neutral
2676,"[{""speaker"": ""customer"", ""text"": ""I need help with the item is defective.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,billing,negative
4030,"[{""speaker"": ""customer"", ""text"": ""fixing the billing error exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,billing,positive
1307,"[{""speaker"": ""customer"", ""text"": ""Fantastic! my order was cancelled without notice. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,general_query,negative
2238,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the item is defective. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,product_quality,negative
3303,"[{""speaker"": ""customer"", ""text"": ""resolving my issue was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,general_query,positive
2039,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with the discount code doesn't work.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,general_query,negative
1530,"[{""speaker"": ""customer"", ""text"": ""There seems to be the item is out of stock. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,product_quality,negative
1664,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the product arrived broken. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,product_quality,negative
5427,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,product_quality,neutral
5447,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,general_query,neutral
3628,"[{""speaker"": ""customer"", ""text"": ""The the professional service was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,general_query,positive
5148,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,general_query,neutral
4892,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,billing,neutral
2694,"[{""speaker"": ""customer"", ""text"": ""the product description was misleading. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,product_quality,negative
3061,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the quick response. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,delivery_issue,positive
1598,"[{""speaker"": ""customer"", ""text"": ""I need help with my payment failed.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,product_quality,negative
2730,"[{""speaker"": ""customer"", ""text"": ""the product doesn't work. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,delivery_issue,negative
2626,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the product arrived broken. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,technical_support,negative
3158,"[{""speaker"": ""customer"", ""text"": ""resolving this quickly exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,delivery_issue,positive
3315,"[{""speaker"": ""customer"", ""text"": ""Really happy with the fast delivery. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,billing,positive
1723,"[{""speaker"": ""customer"", ""text"": ""my payment failed. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,billing,negative
5280,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,product_quality,neutral
1060,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! the item is defective. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,general_query,negative
4637,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,general_query,neutral
3243,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with handling my complaint. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,general_query,positive
1679,"[{""speaker"": ""customer"", ""text"": ""I was charged twice. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
1758,"[{""speaker"": ""customer"", ""text"": ""the discount code doesn't work. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,billing,negative
4192,"[{""speaker"": ""customer"", ""text"": ""Great job on updating my order. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,delivery_issue,positive
5117,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,general_query,neutral
564,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the delivery address is wrong. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,billing,negative
2791,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the item is defective. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,billing,negative
864,"[{""speaker"": ""customer"", ""text"": ""Oh great, my order hasn't arrived. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,general_query,negative
1485,"[{""speaker"": ""customer"", ""text"": ""Amazing! I received an empty box. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,product_quality,negative
5135,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,general_query,neutral
207,"[{""speaker"": ""customer"", ""text"": ""Amazing! the size is incorrect. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,general_query,negative
4489,"[{""speaker"": ""customer"", ""text"": ""the professional service exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,technical_support,positive
871,"[{""speaker"": ""customer"", ""text"": ""Wow, the shipping cost is too high. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,delivery_issue,negative
4494,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with updating my order. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,delivery_issue,positive
